,h_sales_code_hash,sales_code
936,98fbf6c07c5696a0fc50cd80961896d46a2d96da,V7E
937,b9128f922c7bc2f01ce77c19db0a6a8d687c777a,C2J
938,63fd57e71a1f65f5292d86434699455f0d207f91,W2M
939,683edc7526a17fea4694cedd61e8c1e579a8f86f,N1M
940,db5df255b3f23aa90ee74e360228aadf0c340ee0,D1C
942,f6578e7cf6d83b0a8acff480acae1ba35fb0b845,T2E
943,1e94a554ba51e0393d0890598a6ca60360c4eb7b,P0E
947,725c55557dd1bf0315404118ca0b63e89ee0c11b,P7Q
948,1194dfca97e332603c9d21fdba7ce086c876bd9c,X6A
949,287c831bd77463ff90b0a3c344bc2c2e1d56f383,T1O
950,a3886a7b668237fe3e1b1dc2cb4a0727aa4605b8,C1Z
951,9fc9c9bb8b49a2332041cb00415868d0d06aac5f,F7R
952,e509d9dbdcc85dfede0fe0e84016916b4a64557b,F6Q
953,06946bdb0d7b5d8f771b658248ca72dbf7a50e68,Z1J
954,24298ecc46c9ff82d198cda3a4dc77c245f430d5,S1S
955,2295a49c476214ec33fc861be25747bcdcc19bc0,A5P
958,cc03c6b2c42497ddbda6ba80c51ea84208459818,P9K
961,3e53a3aefd10e34da529c7425ff1c5083af88b8f,K5G
965,e9ce9ca25d918d4008aae81c2c403798ad89fc83,C0Z
966,a3333d3745e7e6f4a38c94ba335a912db605d05b,J8Y
967,fb2409d81c33093e44e11039632321140f040323,C9A
968,f707d1395f89ad3fb591cd7ae9755f9dacb27eb3,Z7S
969,e96f561f10f75285b280ef6ac3eb8d115b8fff18,I2E
970,6f8ef89fe7ac6ef3513819729ec2741ee2f5ff95,D7F
971,42cd377265b4c4df92b9e6ad5fa1baaad25d0323,Z4X
972,f2010eb6228bff2aaac3a3d98a8b98768ed1a545,Z7N
973,c67ca61ab1cb3d7baadbe773f2f5870c36ac9b4d,J1A
975,d6481ffcfa6c8037f9b4e2ebd22cd97bfdc7f6c9,W8F
976,250c8ad0a3810ed6d513447ef6a1d23f304819e4,D6H
977,0fc21fd1632b2109228862419df4abb83653e0fb,L1P
980,a5284bf335ac9d22d97a3f57926ef81f57925779,E9F
981,c145cc9c3d39f48793511b4e6610f8c21eaa0402,U2I
982,fc25ad123d42b837ef5913eaeb7c75044d3083f1,X2C
983,4e56093e65237a9b14cbde42e8dc24f57f4c5dce,U3Q
984,cd202d6be234e379e1c4318a6136af6680a8cbca,Q0Y
985,182750ae7a65f54eeced9326f587acb50f4c49d6,M7Q
986,f6a685d8156368e8e7c61d6f5a8d5e30e04cca7c,Q8T
987,469105fa4c00bf5f8cd163473e6cbc43f6a46379,G2E
988,f934ff524cea12b2b45d175bf0ac6ba0f71d4a22,X3R
989,a9e6f217b4dc07d01f39e5e9aff01dce77bdcb39,Q2D
990,d774e91b996d5feb0777ca9731ca4647f0de37ea,Q6Q
991,853877ffb53facf6a609d2b13bc9acd8ec24767f,F9C
993,5d27b823663fcaf9539db0b7a0d9760291c3d803,D2B
994,3458d263992c14b75b5b2195c9f1b315bbbf710a,M9O
995,f5a1ebb6f9ea76effcdb8a682f5ecdd855336329,Z4K
996,4746cb205aaf39df9783708af85862460b9299c2,K5P
997,31a41d08e6d52a27f234452f19445265066fc0d3,Z9F
998,d33af47063bc435104a344dbc054c5cda8447143,K5B
999,0fa4b99fb0f53981711a657369818bb424619fdb,T0W
1001,43466cbfb0fca4837f07209990e8c4e56fc9d1c2,W9C
1003,c4c71908e61732c7426b7aca7588f0ac29d13df9,C9L
1004,88deee1c37a3ef38a1d92f617058decf145dbfa8,W1N
1005,b7f27f0d13a6f514832491bcb473eed9e7d69c2f,K5A
1006,9c454377b990c7d07635f1bf8c6a4f6fdc848dde,P5Q
1007,aac829dffab4657001714cab9f5200b917e41467,C2K
1008,8be3539207c7bb57e698adef0ad1d09d45b4a44b,C8Y
1011,ba4d851c9ce593a28b4a25c829a2f45ea385e0bb,T2L
1012,a4194a9dd40a5b165dd19644c264de4b845c63d1,C3M
1013,66c377cee0b7e05af57a1fdda083c7e8254e55ce,R2Y
1014,8b46ef380400ca77ed5ee18a311709c295d58829,Q1U
1016,1311fc98543570bc86192ce0cc5d661d26565415,A1X
1017,4f2d8874a765d39a3f05498252f68196c39ffdf4,D4M
1018,af458671127c7dcf5abdc659ca86059a4645eb27,D6E
1019,c052042ab7533b8cc8288f5cf93f444ef92876af,Z5F
1020,c9f452904533c2b53351f4e0fde78f6d0b76a5e9,M3N
1022,c85239a9a722b240170edf9acf7067e680d8a1cf,Z2R
1023,9a29a4688f6b594e017e7dd6526f909b4767540f,E4F
1024,1e41b05e20932e44364499555837eb6a6b167402,G0G
1025,3ab625fc2c27f3fd2629838c31132859d37df741,V8V
1027,63e6bd6f9267e5b431b0916d31958051f87447a6,Y4F
1029,71c0c524f1894ec62c83f989586d57fe2cd4b485,P7U
1030,6e42ea63f36ebaf8453f261b4461c980e7b2f104,D0P
1031,0c76a557f0f56c007c52f7be04f952bd86d1eedd,X4S
1032,aa108297d8166e0373c9bbba414a74b1330de15b,E0Z
1033,968ad3a4b68e7a12b24556c3da70d5724d1cb5af,C8U
1034,6f959446763e1e0ce5d4ff1be23a295bd789e93e,W9R
1035,60966ce4aa6cb6a40fbe003f3c639fb25f622bb5,C9X
1037,29b56de78699c6d6b31c67f3cc6959d05b3acc87,E0R
1039,3a165ab3da2aff37e0aec61134fd0e24d0186559,Q4P
1040,462551039ff128f02933271a961702eb6030b5db,D3Q
1042,002f909a74567e4847d7800029de6b92ea4c6659,A6A
1043,d135e11ef055284d08291233d35f65ca67510be1,E3C
1044,2e2d601d9464f8c35c21b140e857dc7345d1af9d,F6K
1046,daeee93e92e15b8156b1429f907b33d477409dc7,E5Z
1048,0ab3cf2c20e81c22b09d1435a4e56eab5d4b5ff9,Z4U
1049,3d3f82b6d16bffb3d60ad45683ebe30b8a1e5b02,V1G
1051,bbefd7541483863faeb1c2f72f2f0c4b10797a39,Q2O
1053,d83f85bf1ef1de7318fbcad8d2ccfc5cf4e2330c,C6B
1054,edc31f89e5ad3fbc61820b383b7f45d94518d559,R0E
1056,fb76746eef818dd206f2b9b401713b600256e504,C5B
1057,94de3dc5a79260ba767718a916931578819509d6,E7T
1058,20ad8b866d3624c777ffe3e8898f57d27aa104e0,W8B
1062,dbfb9c721c3a5cffccb16b519311c773fd28c824,O4C
1063,1dbceb533c7c2cd0fba2815278713ef20feb004d,X6F
1065,652adbd86f5c0053af5b5b1fd53a44440114e465,L3E
1066,6469c9c59d72905dad15e3230b7db56c47cb6c3a,E3R
1068,71f35c54dfe0670276cc51330df0da127fd75497,N4B
1070,787bc8ed5ddda8b7992b5663d0387026d2aeb2de,S8J
1071,7f29ce78282a1f6645568730321bcac794d69b35,J2O
1072,f03a68c08bf657c7c021dc522efe50538a2720c9,Y4X
1073,d32817fcf6913b1fd52bf503cab06ac57d759c8d,E6J
1078,846e5d1501a1fff88626544aaeee4b3bebbc4b93,O8J
1079,e8ddceec5ef0903f336c797397817d2c8787a65d,B9X
1080,98feb6fb90f41005ad59418fa8508df6ede46694,C1H
1081,931abea188fa5b66ab594a377291cd91d34fbe33,K8Y
1082,169025319915099b5c84b6d63d74b191d1a7c73a,W2F
1083,6ebae48efec186285325b45ed0ac210e317b066f,M5H
1086,60e2d2420a9f9ff8d21572eae25ab5d123a0996f,Z8P
1087,fea87740ec29bb7e3e7af09732fb52fcee92e982,E5I
1088,65272ed82e7f1aa4483326a60359ddba9aafc925,C7E
1089,9c5cea01cbb1bb830912102dd16d64f67485adec,F1Z
1090,e4e6a90efd0d870213157418d307629cc35cc8de,V4T
1091,d6f24f6974426b0764e31f0238a0b0c371b0c6e4,Z0E
1092,e797be68358f32f1b067f7a1b47e9a3b7ce73795,U2F
1094,8e7be55af8d60f2729cf9fafa0ddd1460986acd9,C1D
1095,a63b8a2d0eee83cf30856f8f1f028eb9e13e113f,N7M
1096,af27b90b2437c909b8a5978a38172fad0785db4b,I6V
1097,0d41a8bda10d1cfd14f73660383e7d2e9774af5d,O2A
1098,189f696962131d58961068afa1e2c92140b8772b,C5J
1099,87e3061c6bfa056ca25fcd99e4b881388fe8f122,D2M
1101,8cac16c32362907f7d7f6936553adcd49bc75d12,Q8W
1103,232c4af523731b66c230cd17042e5e8f8268e6c8,Q0Z
1104,2ad80af05ec2308484f50ce0d6877b66d8513943,Q6F
1105,135e84c5cfe14b32efb729a1f8c9c33086de4b46,M9Z
1108,0c0d984a3521ebd151ef4c3ac7afbc08b29e673c,B5B
1110,4231079a53a87e3b2545a45fc50e9958d8553e05,F8H
1111,38948201b7d85548213e4d50f19eb5e65809f214,V6D
1112,8e7799e38712e4098166947300407449269738bf,C7L
1113,df155a86a9fc9854b36ebd7600da57bdbcd785b8,C7U
1114,a02e8e5222a9ccc31ff336edcaa4eb0a38db593e,H2F
1115,9fc440311a596367c4cb9cd3dc55c0b90453c4bc,H1J
1116,0442de4a85d6848ab3614a2e058f7ba146c3ca00,X1B
1117,6bec8673283bc768d1f8abd8390925b24ec3fa17,K6N
1118,6b81f417e8d537f95d48e09c4cae5f9361f504cb,M8Z
1119,9c3da729d4617419b8a2f53e677ae5166542c622,C9N
1120,1b18ce02ce2779e1c035d2d3a06b9ae4862d917e,V1I
1121,91074928be367660ee70fadbccd3ce96da374477,W5C
1122,ffbb2c6dc41aa87ebc6be46729e266cb6ed34b3a,G9Z
1126,d7297d1f373bdc80703b5e332121a886bd1f3b3a,K7T
1127,f606e457eb6735ba4e669540f39756e1c13bfc53,C9Z
1132,5f33451e6cd629be378aa8ce3d61e2aa9469000b,K1H
1133,d7179bbe637604c51dd34bce17505d0a6cf00160,N3D
1134,70c3883937d3c9e0910b74f1dbe45430c9835402,J1B
1135,a13c5b1c3cc9ece8da52449e417fa75a9fe234de,R1Q
1136,dad8a53af46bc8b8821e43a53c46d8e52692afd1,V6Z
1139,e2cf3830763e1f703961240f8c3622489ddc23ca,D1W
1140,7c37bf05d1eaafbbfd3160f485e4fd9efbbf1f5a,P5N
1143,4e520a8bd3cd7335addfde32cbd9845cf4d3a62f,M0D
1145,cc9988c7a0d2df0998467bcd35a0eec6496ded99,I7X
1147,c7a62b19c5dbfa1e194677c767c57944c3719fe6,R5Y
1148,e82c54e6b368e801af210cd68c7bceed0b611e49,F0W
1152,bbb57bf01aa71a40c9ee29faa1029687a7c8c8cd,A4A
1153,a51618932b917eee983d059dfae2ec635b28fc4e,E5H
1154,8d38a307e8f16a68f4216f54f5e1e24520e8994c,F0F
1155,465e97a042b4dc2136bbdeca36b1b12d4dab975a,I3O
1156,f4354e432b51f33ddc7409c0e4e020d7071e9eaa,Y4H
1157,5ca5785ba8e72b21fc9ac7e33d741b507a15d542,W1H
1161,041417ba7e7d5a91c94633f6dabc489fe8e6e951,L1V
1162,cbaf35c0e9321a24b5849e113606a6ae39457c02,N3U
1164,e446b9796ef97d423454a8bfa79be59cea8de021,T2R
1165,feb012285aa7dbeeea4b6fd82fc2e598e19ef635,P0L
1166,415ca03a628ae01707f114c340eec05e248f4994,H1Q
1168,7a059ed0cc9c2869de08d48761c6ab83c0b3d042,K1J
1169,39928a5f78abc62a74bad30da7ff39c9c738a5b3,Y1T
1170,f6edeb1b1b0c281dcdfa0ebfe0310b57de2b900c,V7M
1171,220f0a097f596fdccbe28c6ee70b07358bca651b,F5J
1172,94bb0689e5baf8eb05339da2a23d23136f65ff26,J2G
1173,8a704f2dcec9e7941b86a6ccdeeec3dd782a8430,D8A
1175,c554a6aea467863aef0d626e3480f64bfc98a88f,M0C
1176,da59a091f8686d3f42c3ae70d75490179d1d7b42,C3H
1177,50885c644bcee836e36549d8875dde5d9798afa1,K8A
1178,6d8d06aeb636b6e9cc076c5e25f1e7cb763bb4a3,C8W
1179,657d5637eb6e69922c1ba001e02a78102803f21f,Z5B
1180,06b12232ccdce65fcb660b6f50929a4f47dfb2f3,M1I
1181,9c093794a5c90e6e38220cce7fb6647e0fd91b7b,F0E
1183,98d177d3fda112f25c84e13c6e8998c98c51290a,C7S
1184,9ee164b98b3e88c93a5984627f0291ebbb61e365,K0X
1185,0d2ed9916ff615b73c21e6b0579836318fda7dd8,N8B
1186,3447ebf0538fae5c191de435d63775cd71bcda16,C6Q
1188,dfaa512eacdebe9c9017cfdece780510b8daea6e,Q4J
1189,fe620c904162bffc16575dae3061fe310c561f19,Z1U
1190,b3ca2428616d2ded9be6155a786e2419fac0261c,L3C
1192,7a9b0e9e5f601f1175b27365f09edbbb03468508,J9X
1193,f36a97f938cc5a8cad269094663de35a2faf527f,R1T
1194,88638685465753a19d80c481e1fdc68e706af851,P6X
1195,9dafa0a05fd11ad0adae94cac4df214d0b1d8460,F5Y
1196,34e2890c72615a0d9b2eda54c8389f8492674622,I4I
1197,8b38a1ae490239a9485a42aafe64f098b2ed05eb,R6S
1199,c416033672e5db31ff559951504c31c2480e3aa8,C5G
1200,a045015d0b3ad141f5ea285d71feef790f39a074,F4P
1202,ff480f039a871939fef0fdb7c3cfa5f590f27086,V7X
1203,a68302048991b9e67158a9cb3641181d2cb3f1e0,M8B
1205,f7ec5d37230671f5aca68b223f6aae9d0ce3ad6e,D9A
1206,30800b6687583517eac42809327f2d0321e6cb64,D3B
1207,ee352fbd9c35564904b6d82670ee7a154195700d,O0H
1208,f2d55d5eeefb4fa852c9f1dce410429149e4053b,V6R
1209,53de5371a1514e8d11f43b85338a1581f3af4381,K5Y
1211,8d7316b02236a91caa1ae03f0df33c0e50d298e2,E0D
1212,a17ad1e7efff2b5f7072ce71620584a515673fb2,E5B
1213,5fc5bb6bb115c4b9bfac0aed21065cb6521fb1eb,H2K
1214,90afd237f08e99b3ddf159b0b973bb9c2ff3b408,F8J
1215,fa420e47bd24b2ed2edd1aa238a722dacf478ee0,Z8J
1217,07762ecb2233bd2ae6f42162faaae5eeec4d66c8,Q1D
1218,ad2e2fcf04134bb1743159cbb23040dbec4275a4,N9V
1219,7b1591d588016dcfb8aa1592daaecb7ac6add35f,W9Z
1221,a1c11fd7bda454847575940f3c8686410b85389e,Q6D
1222,be17d1b88bd886ff195e464f903e8ca628a76d90,F2E
1223,93ed4e09dcc92a3d209266aa76180a9f8a43e000,J3F
1224,97d6e3fb159dfbdb88cd903cb4fdb56d3be8d6f0,T1Y
1225,626f67a27b8401004ab5a6ab64856f699a786483,D0U
1226,e6b9848868bc012a82655277bc8581e69038398d,O6G
1227,e6790043512173c958bd43118ade0af62465fa23,A6M
1228,9548c54f1ba301c2b17ce1b2be38c570db71b7c6,Z8I
1229,a2857322a7fd3db50163dfe15978894ea0ccd27d,W3L
1230,62a6512608c4c19b0317e25e3b3a6fe78ad9f92c,E2L
1231,be8ef2dbce8c58863b16c096b6f7599c0c6abaf7,M9W
1232,f1406e547cb3c2f2f55c88c56f2ca361f37ff868,W1W
1234,06625d4848873bbf9497192467a17cb45d18a2a6,L4A
1235,ac3c9b22f7d2fdaa0969619db1714ec775e31bc2,J2A
1236,d077e20888b55b514cef0e84690a0659d065339a,K0F
1237,8e37863b0d863e5a500b2086579b7d0aa5ffa663,K6Q
1242,f601993c75adb8f0b9dfc4afea5bff59f63423e5,P4A
1244,e13557429dcc1511b14c6648a61caea3278c15fa,M5G
1245,b87c69ba50c7b8272467e56981020459882b8a9a,E3D
1246,5be5025276a48e94371196aac56aef63647515d1,D1N
1247,7a1c0897536bc024aa4a9e26691b5acc45e4345c,W7D
1249,63dce59aafc9b50b95258bdcd79d1e66163f2cb4,S9W
1250,a3c47ef7ebfd5aa9d90aedf3239b7c8b75b12351,F3P
1251,08e6e721582f65f27957734efd999681ab0f426f,K8B
1252,4dc2e658ff106f1f94b0855a70d6f809d7d4bd7f,M8U
1254,68cf404e99d962eff19e0acd3a9ae872d62b8fed,B2D
1255,47a2b7f8edf631abda7c8738a43f80ba723dcf8a,Z2J
1256,0400647600df5c71821849f38f865425958dc098,J2D
1257,757ec6083f180fa314e49197713fd594d4e37f34,F1V
1259,fdb567bafcd77f999aecc80611c763ab8dde4251,C2P
1260,0c2ef28217fd1c8b6222d4a11e21d11fdf44b955,U0A
1261,5b587fba043df332562c3f7ed5e15e0ce9f5b184,Z2K
1262,6d02f12ef341dad0165a27ac646f46629f22fa2a,Q7W
1265,ba7aed44ecf976ca7c7d778d25521a58780cb83a,C9F
1266,2b2e012ed26a1e1a71df9d96cd8b680a4a57ecb6,Y9A
1267,80f309c51e9aaa43918b6d1c12144b57c2005831,C6I
1268,d24eb8cebd21d7bfb70a1344e5a49247437b49f9,O2R
1270,62fc9590795b4a37b706182d3d814950670b3c69,J9L
1271,0601121788226d958eebda4b79913f00e379ff4e,C0M
1272,0627e2fcfb4415f64a8198a164f3bdab581a01f2,W2X
1273,1d0baa9d5d677948d5bef13da7315f6fe50ae143,W0T
1274,8674d1a9034af23fcca80015fc92033534b0d590,A5H
1275,9e7112095f579faa77a975b55b17f4b685f29c15,M0S
1277,84bc9a79123b28f8f59a840eb30fa0033a06f373,N0Z
1278,8c5e3141e3c5147090f038a8bf7660c0d645c366,W3J
1279,39143b2ed39980d6d6f48cb14fa2d541b2777835,Z0V
1281,bff254ab25bee163af6212fcd06da658d3cd5892,V6I
1282,551f01e098325b4c79b61e0f3da1d8aba9515eb6,V5Z
1283,b621b20c4602760a93a7c15676301cad72e97c9e,P5E
1285,7b3d1e87164992553d8113f655de5d2146d1057c,Q5Y
1286,f6290619fc0b7a2b8263b7c142a2f4cad28f2ac7,E4O
1287,0dce6925b4f8233670f78b1fe91dadb48dca768c,K3Q
1288,72d81d82e7375949b0c99527df8ed245317b9653,C8Z
1289,35980afaa33c48cee0ec169672645c34fc9c5ca0,P0H
1290,38950f7f151c0186c02b955357a909078b62d39e,C9Q
1293,9816dd121455ee1d526a3f831b0c39ba4b59feaf,E1E
1294,7a5b0333e52c7549890efeb05b3af4486de9ef68,G3I
1295,dec08b3bd4bac8bb6db7282c7695dd2c018dd94d,N2I
1296,bdc2be1939bff116fded9731e423cd0ff507c193,J9Z
1297,c7132920f21ea111641f1fc0b0b323bb7440e8d4,I5J
1299,e8010cf9353f6bc34e010ca7f4712d5b229df824,J8X
1300,dc456f12cd2766fdd86ab156d6cb31a17cf0c4a0,K4F
1301,4daaf3488e578632835242f7b40ce2e39d23bd40,C4F
1305,00833de2e8b553be4eacd62ac64e312a2e71d620,D7K
1306,bfefd959c31272c39cac6ae7b019727688a2a947,Q8U
1307,a9f7b0e6c1a1462a58e607606ee6f5bdce5c6288,C7Y
1308,d5db8748e2e8d8f3f24942fa3eff7b4fea35c118,R2E
1312,38ddf3df46f5f97090b4ed209f33886bddef3c0b,U3N
1313,0c3c9bbc4d47d596cf93cf551c7682587071030e,W4S
1315,5ed638a06c79556e60acd3240bed4650d8ae14d5,M0F
1318,7b841d718603dac9a5eab2269970e50a9f6afc6c,F1D
1322,22738539677a240e9c904831edc25c0cc7d2263c,X3F
1323,1f93aa5cf7e2b0000088d07dce544dd3398fdb39,V2E
1325,9a3a57a0e47b4310439e93b80033968cd5a3a56c,F9Y
1326,14d50ae512a9881743658576a70246b05040060a,W6H
1328,8a72661f68e03a07d8e7785498947bf48f37f2c7,Q2H
1329,bec418c82fc9a9b7a8446e9e2fae21826214532c,R2Q
1332,24873f98ae4ec4b9edc8b5826869614bda064a62,I2R
1333,deb8b3c7f40d7993546214cc07271df5a5954d10,Z5K
1334,be9c8e08a6d7d5f7ceabb96250180eb1b46ba87e,O7X
1335,cb4bd72f61958323b657424505f42fca71b05497,C1G
1338,1c04bc1e6aa26de730b154119e01432d76b7d3bd,X1E
1339,993b5f5a6c18c8c6d4617960e582c1180a032c36,O8M
1340,b5ce093620863692ab256774368e3cc03177fcae,J2C
1342,6c52a1815d517de345b0c744129166bb4d66155b,Y1W
1343,f7620726466490c782160b3646c682ea237c2d46,K6F
1344,298d987d8a5b64b11f48b46092f86044b6d3e2e2,Z9G
1345,952f5120f8e6b003b6ffcb0fc4dd334245cadf6b,L9C
1347,8bb00eaf7d20c2af49835ce3e33f899180708888,V5P
1349,8a107d7f99bd53c2b7dd44cd19ca926eea6049e1,Z2Y
1350,051e8a5eef88eeb3f6844fdb16a662018cf2ac55,W3E
1351,bcfc0b80d7ec91de0d193730e5f0fb22140bce82,Q4F
1353,0356d4bbb70b5efdfb8a4ff0713c5d4504fb86f8,M8C
1354,d20e9b80f10bccb3e7c9434b3a175fd194d603e8,J9K
1355,2b6cbeaa7d8e7386b6255e2b2de588f87a73ee32,R1I
1356,88a7eae273fb390d4196dc48775ae5f8d0afba70,M9E
1357,e1181f798b295bf735bdb61f57fa5aa8f1108bec,E3L
1358,5dfd22f5c0f857aa2c6560622d17e935db4d17cd,D0A
1359,5180b8ffb760569bce4b42082092da7d18f51b03,Z9J
1360,917398e0f57c650e37a2f8fbd705c1d69262127e,C0Q
1362,bd3c367675695e074bd14de5333775dbaf8577d0,D7N
1365,8fef997d8b3f2261dc9b743c1b81bef7b87ef902,W0F
1366,7d3ed482962e96aaa039fecb31dcccd121c4bded,K3Y
1367,639ea21ae9507b91b3df73fb66b88976c903d907,Q9B
1368,bc1f71ef5f52700ae8ec31418ac86f8168bc02b8,Q4S
1370,3651317b7a3e408b9c2a46d9ab3927d632d250cf,W8U
1372,f6fd3f4e8615efdced79175ef78143f403fe3d82,N1Z
1373,775b89f426a827735d43cd19d3567704bc92ce82,A2X
1374,2ae7c402bdf170650e2e996368b61b90cc800e01,T5V
1378,5b14d22b403edef4ebb8a3d8c02ff0655fe9d446,Z0S
1379,9830a76a82ff4e1e27c67d6d0a0564c3d7f3cb18,M8P
1381,50813cbed15bfb1f5a81b6b5db8b83f436aab991,W8P
1382,0d64d2c988a89ed281fa1fa36f890a3f62c95ee7,Z3L
1383,97ae161127c2c338b100b43cf56ad3fa3ca819e2,O3D
1384,9401ba175689c5a78d38ce9670144efe4639c279,I7V
1386,fb3893da57aa399c08cced595397d0ff63f498ec,U3D
1389,acc0525ece3a9dc96e809e7a229890a8bbb03e11,D0Z
1390,47c94f3952c957f0b6cd2c671f42aa26d80c5b76,F0Q
1392,b3dd5c7e315e85af4c1c6407b3f672a2a5c76db5,S5Z
1393,be9d436798b17012d2623ee8cf1ce09a0290ea21,P6D
1394,cc71c6fce56746ead3a4253aa5bd46ac4837a53e,B2C
1395,45f0b8865cfee2dfe2f7a760b79abc2fc173c2da,W6P
1396,fde2cc88a5208f7c79ac8bd16a50670e1d3548c5,Q7X
1397,019c657b26b9bf72a2c439ae0381122fa10c8377,I2G
1398,159f3f5428c57a58661aac745690ab9d627fbbb8,Z7W
1399,768f4428795bd7db1193333a10da1c165afeba4d,F0O
1400,8764532d047be00aded1ac91f7cba62e3455fe25,M8S
1403,7b205bef336968bf631596d53d83a96e1dec951a,C5Z
1404,dab22ab45e7ba8086e5ede3c7aa250ae34d47642,V1J
1405,0d61859319d03209d622ef0d60f5e46c3cbbc7d9,N5A
1407,03fa816e9e3b533712589171375e2e1a09622a05,P5Y
1408,ed41639cb3413b046dc67d656f9ab7a6fbe19c1a,N3B
1410,c8b177f7b90d60a745cdc298521c8c76ff4de8e0,I9I
1411,81b99e6336b20dbdb863f320d8fbf7a891cf28d1,M0E
1412,83c48f134db267e13be8de5eae053fcef7d0f8e9,F0D
1413,53887f54fb071c6a84db12f26ec60d251f692eb6,Q1S
1414,7b6b9c7d79309ad331475a4c0151f797a4df9fe8,F0C
1416,be0404a1ef8c7075120b02a3cf24771cfdf9fa14,C4I
1417,c42def661e8a19380e157edc206ab95283984296,Z8H
1418,71cd297476e8c216f2df767097819fa233cd1e18,E1M
1419,1e3cb7a6a6054205d59ab1d554bfa51a02d25169,W3K
1421,49021bb477834a4bbafe13c6917a3a2d6bd67d12,E9L
1422,f06399fad96cbc6b240ea852457ca45a2dd07ce0,C8Q
1423,6129caea01f638723dea2ffdb091eb8226fd667a,K6R
1424,98a27ce937631d59bf2d229e7bf494e0a091f7ad,W9T
1425,fe0690964057c39b2599381bfc881dd8b9ea2b53,Q7R
1426,f179571671b5c52c291dee338a3b38f5a7483fa0,F5L
1428,6b82d1a1c507fcf9532f62d5f72646b9fa01722c,F4M
1429,2aa7ff0d0ef916341ca7b32b3d2d78c1ebbc14a1,R2C
1430,3499794566fcd0d9ce8619027987e3dc26e9376d,E5A
1431,1a5e1671f523c70cc324bf49f51ec51b776ef29c,Z3Z
1434,fff5eb80e1af65d7e717a360484c772dc5963c87,F7W
1439,f5f1ca52413a7e2bf6661f1c0661f1f8e0e2fceb,R2P
1441,42c0ac3c68d0a330cb14d616bc82da0b6348a933,D4S
1442,19cab0c7ca08774c5af4f8b8467c3c564e9d514f,B1I
1443,1f530cd32aafc48f356a948d359a997133dac7c3,E1J
1445,d8236b57585c31e1e434ec0d3134d90e260699be,C9M
1446,ba16e62c872816ab168c9e6424959828b158ff99,L1A
1448,272b0fe02497e42331d7331946b31f4e28bf9a2c,A5M
1449,edcff7d9cd5cd848f07a291ca59d9d19307c746f,C5Q
1451,d36ecd1cda3f51f0ca4999b5630354aac70feaf5,Z3B
1453,923850b38636277e44ca40153b8ae251ab128ea3,O7L
1454,6e0c72699e1cec447abe9720dc09411dc99dbe79,V6S
1455,e1b3a1fb697f9f48d1979643eb6f7413f95d0694,I4X
1456,3c65975509a34cc2c25a69bff9acb2335d8fac24,E1Z
1457,b766eafa91218ddf45289a140cb7baa7e75b8853,I9Y
1458,8236aa5f74af754b42fd141f48b6a01635e2e243,Q4A
1461,8eee678a86eb19bf5354bddc5dbd559bccd5c1e2,Q1T
1462,2ecfd297d211ad7ce346ed806e9b5bdc82e0b0ac,J3T
1466,da8a57b5876b1a98ef885f2a4b94d73ec643f20e,O7D
1470,21cdc68191b67ad3eb10ad63d05f75c7bf3b43ee,S1U
1475,73bbf2d5f35f181c4866d3fe8164544d21f4e88b,K9V
1476,6a000006bc440fdee3187a36ae559a564e0a92f2,D5I
1477,fd674776e1ab52993f2c8625c48278cfa88ac995,R7D
1478,07c5a0f905c5a205d83a372d6af55a1db42e32a2,A2Q
1481,f2e7b306cba357b0d479ada96e3ede6cf322338b,C9T
1482,4bbc230b7eeb6a30c718f93f8a0ddeeac36779c7,E3A
1484,e1732557c1dc4d506a12d755bdc1bab55a978c06,F6E
1485,453c05809d03978c07d1fe2283552aa36e09176d,Q3W
1487,e8dfe89f83c2a0864ddb6662cc876170334b55be,W6L
1488,259bf9f2b1ede0587c6c3b79d9d6e4967cb61700,Q8D
1489,696e61fc0814ba7e888b9a4ddf34145b5e35c47e,F2C
1490,fd873586cc463e8e9ab64d9830e860eded1e3428,Z4M
1491,feced666202acd7c31d4353879a95de01db4a5ec,W5E
1492,7da54837f2f412da8817164ec7f88ccd7a7a694d,R6B
1493,89921a56cb0e6846269c981bf7bdee03e4975756,C9H
1497,5707a901d296de18ee2821930f03f15ed2f5bbac,M1B
1500,7d20a92049857e3832bd63d16c430dc96aada128,E3B
1501,54fae1967882a8055b43ae5ef9482a9753dd728e,J3M
1503,675fe6bdaa024c14f227f9604a48556561b190c1,Q0F
1504,a87f14b2dcf6b27035aa23516ba443ed99348de4,C4B
1507,72e04e8421945cd4a99458b0e73122a4212b2909,Q7U
1508,9f7895bdacf090cbfe8ed08d53059f7afbbb406e,Y3E
1509,35e8e9a66d1d4aaff9f7167f94e81b81c37a493f,D0C
1511,db0c7114590fc366b5067d35dfaa4bc021c8e9f6,M6O
1513,6c0c02f0e221607ba1ef5a87f2ebf0de18b5bd2f,T2I
1515,3e529c1155e6bfd59a483e4dfbd716141d63fc61,A2L
1517,c224ffae9dbf020793450dc15c43fa557512e5dd,V3L
1518,81d2c74bb46286f29d336053d4c0ad4873262778,A6E
1520,d7a737a03d67e0522961b6286bb69cc1a8a57464,Z4R
1522,8a2a6fe229d75217557b0f9fb9937c1638f8ec70,P8M
